address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,manor,78653,,,,,285990,"['""zestimate"":274532']","['""rentZestimate"":1775']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$7,593 (+2.8 %)",https://www.zillow.com/community/wildhorse-ranch/2088104547_zpid/
,austin,78747,,,,,281616,"['""zestimate"":284734']","['""rentZestimate"":1800']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,"['HOA Fee"",""factValue"":""$40']",,"+$5,303 (+1.9 %)",https://www.zillow.com/homedetails/10917-Rome-Ave-Austin-TX-78747/2087122744_zpid/
,pflugerville,78660,,,,,259995,"['""zestimate"":257458']","['""rentZestimate"":1750']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,+$166 (+0.1 %),https://www.zillow.com/community/landings-at-wells-branch/2092893903_zpid/
,austin,78748,,,,,308995,"['""zestimate"":324326']","['""rentZestimate"":2099']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$3,456 (-1.1 %)",https://www.zillow.com/community/brentwood-villas/2087799279_zpid/
,pflugerville,78660,,,,,286995,"['""zestimate"":302562']","['""rentZestimate"":1975']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,559 (+0.5 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893891_zpid/
,austin,78747,,,,,285990,"['""zestimate"":292529']","['""rentZestimate"":1900']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$3,680 (-1.2 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633876_zpid/
,austin,78744,,,,,297995,"['""zestimate"":353419']","['""rentZestimate"":2095']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$11,832 (+3.5 %)",https://www.zillow.com/community/vista-point/2092897219_zpid/
,austin,78748,,,,2019,279629,"['""zestimate"":287516']","['""rentZestimate"":1800']",townhouse,[],,"-$4,287 (-1.5 %)",https://www.zillow.com/homedetails/11809-Bracco-Dr-Austin-TX-78748/2086699778_zpid/
,austin,78745,,,,2019,294490,"['""zestimate"":296772']","['""rentZestimate"":1895']",townhouse,[],,"+$2,060 (+0.7 %)",https://www.zillow.com/community/7300-south-congress/2088324964_zpid/
,austin,78745,3.0,2.0,1024,1979,250000,"['""zestimate"":257967']","['""rentZestimate"":1500']",condo,"['HOA Fee"",""factValue"":""$100']",,"$266,196 (+3.2 %)",https://www.zillow.com/homedetails/6713-W-Gate-Blvd-B-Austin-TX-78745/2134285543_zpid/
,austin,78747,,,,,297990,"['""zestimate"":303060']","['""rentZestimate"":1950']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$3,445 (-1.1 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633873_zpid/
,austin,78725,,,,,293235,"['""zestimate"":268100']","['""rentZestimate"":1750']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm","['HOA Fee"",""factValue"":""$100']",,"-$11,326 (-4.1 %)",https://www.zillow.com/homedetails/2008-Rinker-Ranch-Dr-Austin-TX-78725/2088953466_zpid/
,austin,78748,,,,2019,296057,"['""zestimate"":305444']","['""rentZestimate"":1995']",townhouse,[],,"-$5,518 (-1.8 %)",https://www.zillow.com/homedetails/11807-Bracco-Dr-Austin-TX-78748/2087898379_zpid/
,austin,78744,,,,,277995,"['""zestimate"":293785']","['""rentZestimate"":1895']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$6,617 (+2.3 %)",https://www.zillow.com/community/vista-point/2092897224_zpid/
,austin,78747,,,,,313735,"['""zestimate"":301187']","['""rentZestimate"":1950']",monday - saturday 10 am - 6 pm sunday 12 pm - 6 pm,"['HOA Fee"",""factValue"":""$24']",,"-$4,325 (-1.4 %)",https://www.zillow.com/homedetails/5821-Lehman-Way-Austin-TX-78747/2089475030_zpid/
,austin,78748,3.0,3.0,2152,2019,323240,"['""zestimate"":345680']","['""rentZestimate"":2000']",single family,"['HOA Fee"",""factValue"":""$90']",,Unavailable,https://www.zillow.com/homedetails/10407-Tree-Duck-Dr-Austin-TX-78748/2086141348_zpid/
,austin,78747,,,,,265990,"['""zestimate"":279710']","['""rentZestimate"":1750']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,-$561 (-0.2 %),https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633880_zpid/
,austin,78725,3.0,3.0,1755,2018,260015,"['""zestimate"":240065']","['""rentZestimate"":1600']",single family,"['HOA Fee"",""factValue"":""$45']",,-$640 (-0.3 %),https://www.zillow.com/homedetails/12104-Cimaizon-Dr-Austin-TX-78725/2086595070_zpid/
,austin,78747,,,,,263605,"['""zestimate"":272913']","['""rentZestimate"":1595']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,"['HOA Fee"",""factValue"":""$40']",,-$707 (-0.3 %),https://www.zillow.com/homedetails/5900-Kennedy-St-Austin-TX-78747/2087453292_zpid/
,austin,78748,3.0,3.0,1755,2019,310040,"['""zestimate"":329067']","['""rentZestimate"":2050']",single family,"['HOA Fee"",""factValue"":""$90']",,Unavailable,https://www.zillow.com/homedetails/10410-Bramble-Berry-Dr-Austin-TX-78748/2086140914_zpid/
,austin,78748,3.0,3.0,2030,2019,318890,"['""zestimate"":338298']","['""rentZestimate"":2050']",single family,"['HOA Fee"",""factValue"":""$90']",,Unavailable,https://www.zillow.com/homedetails/10405-Tree-Duck-Dr-Austin-TX-78748/2086141440_zpid/
,austin,78747,,,,,272990,"['""zestimate"":286487']","['""rentZestimate"":1750']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"+$3,480 (+1.2 %)",https://www.zillow.com/community/bradshaw-crossing-ridgepointe-collection/2089633897_zpid/
,austin,78748,,,,,316995,"['""zestimate"":333721']","['""rentZestimate"":2099']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$6,206 (-1.8 %)",https://www.zillow.com/community/brentwood-villas/2087799282_zpid/
,austin,78747,,,,2019,249490,"['""zestimate"":276359']","['""rentZestimate"":1800']",single family,[],,"+$2,360 (+0.9 %)",https://www.zillow.com/community/vistas-of-austin/2090847167_zpid/
,austin,78744,,,,,322995,"['""zestimate"":364382']","['""rentZestimate"":2105']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$3,379 (+0.9 %)",https://www.zillow.com/community/vista-point/2092897229_zpid/
,manor,78653,,,,,257990,"['""zestimate"":247528']","['""rentZestimate"":1688']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$6,795 (+2.8 %)",https://www.zillow.com/community/wildhorse-ranch/2088859271_zpid/
,austin,78747,,,,,270366,"['""zestimate"":279993']","['""rentZestimate"":1716']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,"['HOA Fee"",""factValue"":""$40']",,"+$2,827 (+1.0 %)",https://www.zillow.com/homedetails/10801-Dimitrios-Dr-Austin-TX-78747/2087453603_zpid/
,austin,78744,,,,,317995,"['""zestimate"":360011']","['""rentZestimate"":2075']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$7,586 (+2.2 %)",https://www.zillow.com/community/vista-point/2092897225_zpid/
