address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,fort worth,76111,3.0,2.0,1558,1945.0,150000,"['""zestimate"":154066']","['""rentZestimate"":1365']",single family,[],"2018 $3,024 +26% $109,882 +27.5%","$163,248 (+6.0 %)",https://www.zillow.com/homedetails/2728-Westbrook-Ave-Fort-Worth-TX-76111/28965021_zpid/
,fort worth,76109,4.0,3.0,2617,1978.0,485000,"['""zestimate"":493826']","['""rentZestimate"":3298']",single family,[],"2018 $11,590 +9% $489,630 +13.5%","$511,011 (+3.5 %)",https://www.zillow.com/homedetails/4112-Inwood-Rd-Fort-Worth-TX-76109/29147144_zpid/
,roanoke,76262,4.0,4.0,3535,2013.0,400000,"['""zestimate"":413223']","['""rentZestimate"":2750']",single family,[],"2018 $6,685 -19.6% $411,371 +5.6%","$419,132 (+1.4 %)",https://www.zillow.com/homedetails/15312-Ringneck-St-Roanoke-TX-76262/89528280_zpid/
,fort worth,76123,4.0,2.0,1771,2016.0,199900,"['""zestimate"":202362']","['""rentZestimate"":1525']",single family,[],"2018 $5,027 +4% $163,782 +5.2%","-$8,909 (-4.2 %)",https://www.zillow.com/homedetails/2712-Adams-Fall-Ln-Fort-Worth-TX-76123/79963053_zpid/
,fort worth,76111,3.0,2.0,1214,1960.0,154999,"['""zestimate"":157555']","['""rentZestimate"":1350']",single family,[],"2018 $836 +2.6% $91,754 +10.6%","$166,158 (+5.5 %)",https://www.zillow.com/homedetails/3568-Half-Moon-Dr-Fort-Worth-TX-76111/29049350_zpid/
,fort worth,76132,5.0,4.0,4014,1995.0,469000,"['""zestimate"":489686']","['""rentZestimate"":3284']",single family,[],"2018 $12,886 -13.7% $484,660 +0.7%","$497,178 (+1.5 %)",https://www.zillow.com/homedetails/6920-Vista-Ridge-Dr-E-Fort-Worth-TX-76132/29284101_zpid/
,roanoke,76262,5.0,6.0,4167,2013.0,399900,"['""zestimate"":422826']","['""rentZestimate"":2836']",single family,"['HOA Fee"",""factValue"":""$25']","2018 $4,603 -53.9% $376,534 +9.5%","$426,885 (+1.0 %)",https://www.zillow.com/homedetails/4045-Lazy-River-Ranch-Rd-Roanoke-TX-76262/79946964_zpid/
,fort worth,76244,3.0,2.0,1878,2006.0,254000,"['""zestimate"":248065']","['""rentZestimate"":1675']",single family,[],"2018 $3,215 -50.1% $233,091 +5%","$262,676 (+5.9 %)",https://www.zillow.com/homedetails/12837-Parkersburg-Dr-Fort-Worth-TX-76244/79917882_zpid/
,fort worth,76104,2.0,,819,1925.0,58500,"['""zestimate"":79060']","['""rentZestimate"":909']",single family,[],"2018 $470 +74% $17,127 +76.6%","$78,578 (-0.6 %)",https://www.zillow.com/homedetails/1304-Illinois-Ave-Fort-Worth-TX-76104/28973737_zpid/
,haslet,76052,3.0,2.0,1587,2013.0,208000,"['""zestimate"":208609']","['""rentZestimate"":1550']",single family,"['HOA Fee"",""factValue"":""$46']","2018 $2,437 -46.6% $176,672 +12.4%","$223,712 (+7.2 %)",https://www.zillow.com/homedetails/14049-San-Christoval-Pass-Haslet-TX-76052/79931358_zpid/
,fort worth,76244,3.0,2.0,2318,1978.0,350000,"['""zestimate"":347996']","['""rentZestimate"":2310']",single family,[],"2018 $6,632 -0.3% $256,490 -3.4%","$362,229 (+4.1 %)",https://www.zillow.com/homedetails/11452-Ridgeview-Cir-Fort-Worth-TX-76244/29181977_zpid/
,fort worth,76244,3.0,2.0,2111,2007.0,239900,"['""zestimate"":237565']","['""rentZestimate"":1800']",single family,[],"2018 $3,281 +1.3% $226,160 +6.1%","$249,705 (+5.1 %)",https://www.zillow.com/homedetails/4341-Summer-Star-Ln-Fort-Worth-TX-76244/79932264_zpid/
,fort worth,76134,3.0,3.0,2517,2006.0,165000,"['""zestimate"":202891']","['""rentZestimate"":1645']",single family,[],"2018 $5,209 +8.6% $179,969 +10.4%","$214,172 (+5.6 %)",https://www.zillow.com/homedetails/333-Allenwood-Dr-Fort-Worth-TX-76134/83787841_zpid/
,fort worth,76133,3.0,2.0,1784,1979.0,189000,"['""zestimate"":195575']","['""rentZestimate"":1500']",single family,[],"2018 $4,401 +3% $160,000 +4.3%","$207,994 (+6.3 %)",https://www.zillow.com/homedetails/6916-Wicks-Trl-Fort-Worth-TX-76133/29144583_zpid/
,fort worth,76107,3.0,2.0,1582,1947.0,339000,"['""zestimate"":323033']","['""rentZestimate"":1955']",single family,[],"2018 $8,053 +0.3% $292,780 +1.5%","$339,152 (+5.0 %)",https://www.zillow.com/homedetails/3828-Byers-Ave-Fort-Worth-TX-76107/29070451_zpid/
,fort worth,76107,3.0,3.0,2042,2016.0,425000,"['""zestimate"":422653']","['""rentZestimate"":2950']",single family,[],"2018 $10,988 +7.9% $399,443 +9.3%",-$843 (-0.2 %),https://www.zillow.com/homedetails/211-Adrian-Dr-Fort-Worth-TX-76107/245200250_zpid/
,fort worth,76131,3.0,2.0,1494,2004.0,199900,"['""zestimate"":203096']","['""rentZestimate"":1595']",single family,[],"2018 $4,240 +9.7% $166,550 +10.2%","$214,348 (+5.5 %)",https://www.zillow.com/homedetails/2113-Haylee-Dr-Fort-Worth-TX-76131/66640765_zpid/
,fort worth,76103,6.0,4.0,6357,1940.0,330000,"['""zestimate"":391346']","['""rentZestimate"":2573']",single family,[],"2018 $9,484 +100.3% $344,752 +102.8%","$418,701 (+7.0 %)",https://www.zillow.com/homedetails/1809-Carl-St-Fort-Worth-TX-76103/28933560_zpid/
,fort worth,76109,3.0,3.0,1841,1948.0,324500,"['""zestimate"":344997']","['""rentZestimate"":2750']",single family,[],"2018 $2,703 +3.3% $398,312 +3.7%","$352,656 (+2.2 %)",https://www.zillow.com/homedetails/3600-Norfolk-Rd-Fort-Worth-TX-76109/29146251_zpid/
,fort worth,76133,3.0,2.0,1640,1957.0,169900,"['""zestimate"":171984']","['""rentZestimate"":1405']",single family,[],"2018 $1,651 -1.1% $60,000 +0.1%","$183,662 (+6.8 %)",https://www.zillow.com/homedetails/5725-Walla-Ave-Fort-Worth-TX-76133/29141932_zpid/
,roanoke,76262,4.0,2.5,2904,2002.0,238000,"['""zestimate"":243887']","['""rentZestimate"":1850']",single family,[],"2018 $3,207 -49.8% $232,489 +5.7%","$254,301 (+4.3 %)",https://www.zillow.com/homedetails/3440-Bandera-Ranch-Rd-Roanoke-TX-76262/60243480_zpid/
,fort worth,76112,3.0,2.0,1221,1970.0,159999,"['""zestimate"":162912']","['""rentZestimate"":1425']",single family,[],"2018 $2,884 +10.3% $104,882 +11.7%","$172,312 (+5.8 %)",https://www.zillow.com/homedetails/2821-Major-St-Fort-Worth-TX-76112/28993524_zpid/
,haslet,76052,3.0,2.0,1806,2014.0,245000,"['""zestimate"":245532']","['""rentZestimate"":1675']",single family,[],"2018 $2,951 -46.5% $213,942 +12.6%","$257,661 (+4.9 %)",https://www.zillow.com/homedetails/11108-Dunlavin-Ct-Haslet-TX-76052/121133356_zpid/
,fort worth,76120,4.0,2.0,1858,2002.0,219900,"['""zestimate"":218332']","['""rentZestimate"":1600']",single family,[],"2018 $3,735 +9.6% $180,000 +5.6%","$227,742 (+4.3 %)",https://www.zillow.com/homedetails/201-Shadow-Grass-Ave-Fort-Worth-TX-76120/61875195_zpid/
,roanoke,76262,,,,,357900,"['""zestimate"":379686']","['""rentZestimate"":2495']",m: 10:00 am-7:00 pm; tu: 10:00 am-7:00 pm; w: 10:00 am-7:00 pm; th: 10:00 am-7:00 pm; f: 10:00 am-7:00 pm; sa: 10:00 am-7:00 pm; su: 12:00 pm-7:00 pm;,[],,Unavailable,https://www.zillow.com/community/chadwick-farms/2086416866_zpid/
,haslet,76052,3.0,2.0,1832,2007.0,185000,"['""zestimate"":191135']","['""rentZestimate"":1650']",single family,[],"2018 $2,440 -47% $205,178 +3%","$199,946 (+4.6 %)",https://www.zillow.com/homedetails/14117-Filly-St-Haslet-TX-76052/79932760_zpid/
,fort worth,76116,3.0,2.0,1427,1974.0,171000,[],"['""rentZestimate"":1350']",single family,[],"2017 $2,301 -- $130,325 +19.2%",Unavailable,https://www.zillow.com/homedetails/2905-Elsinor-Dr-Fort-Worth-TX-76116/163416746_zpid/
,haslet,76052,5.0,3.0,2947,2015.0,299900,"['""zestimate"":311742']","['""rentZestimate"":2315']",single family,"['HOA Fee"",""factValue"":""$30']","2018 $4,646 -13.6% $292,530 +9.7%","-$10,340 (-3.2 %)",https://www.zillow.com/homedetails/14321-Broomstick-Rd-Haslet-TX-76052/125697057_zpid/
,fort worth,76112,4.0,2.0,2331,1961.0,189000,"['""zestimate"":197182']","['""rentZestimate"":1525']",single family,[],"2018 $3,173 +9.8% $158,000 +9.6%","$208,007 (+5.5 %)",https://www.zillow.com/homedetails/7228-Ellis-Rd-Fort-Worth-TX-76112/29092762_zpid/
,fort worth,76244,3.0,2.0,1408,2004.0,195000,"['""zestimate"":199843']","['""rentZestimate"":1495']",single family,[],"2018 $5,141 +10% $176,737 +11.7%","$207,717 (+3.9 %)",https://www.zillow.com/homedetails/11848-Bobcat-Dr-Fort-Worth-TX-76244/66654501_zpid/
,fort worth,76108,4.0,4.0,3283,2018.0,369900,[],[],single family,"['HOA Fee"",""factValue"":""$31']","2016 $958 +7.6% $29,600 +8.1%",Unavailable,https://www.zillow.com/homedetails/11900-Carlin-Dr-Fort-Worth-TX-76108/89532537_zpid/
,fort worth,76135,3.0,2.0,1527,2001.0,190000,"['""zestimate"":189926']","['""rentZestimate"":1450']",single family,[],"2018 $3,644 +10% $152,781 +9.7%","$202,423 (+6.6 %)",https://www.zillow.com/homedetails/5216-Bedfordshire-Dr-Fort-Worth-TX-76135/58528504_zpid/
,fort worth,76116,4.0,2.0,2065,1957.0,139900,"['""zestimate"":179091']","['""rentZestimate"":1450']",single family,[],"2018 $1,077 +2.7% $150,006 +5.3%","$191,305 (+6.8 %)",https://www.zillow.com/homedetails/3512-Socorro-Rd-Fort-Worth-TX-76116/29148172_zpid/
,fort worth,76244,4.0,3.0,3081,2007.0,374999,"['""zestimate"":367090']","['""rentZestimate"":2495']",single family,"['HOA Fee"",""factValue"":""$42']","2018 $8,703 +9.8% $332,270 +3.3%","$378,360 (+3.1 %)",https://www.zillow.com/homedetails/10253-Paintbrush-Dr-Fort-Worth-TX-76244/79947300_zpid/
,fort worth,76177,3.0,2.0,1951,2007.0,245000,"['""zestimate"":242244']","['""rentZestimate"":1795']",single family,[],"2018 $3,453 -20.7% $223,000 +8.8%","$255,374 (+5.4 %)",https://www.zillow.com/homedetails/15733-Bent-Rose-Way-Fort-Worth-TX-76177/89531083_zpid/
,fort worth,76111,4.0,3.0,1624,1952.0,172500,"['""zestimate"":176424']","['""rentZestimate"":1410']",single family,[],"2018 $3,774 +822.4% $137,154 +7.8%","$184,487 (+4.6 %)",https://www.zillow.com/homedetails/1517-N-Beach-St-Fort-Worth-TX-76111/29165938_zpid/
,fort worth,76116,3.0,3.0,2964,1951.0,439000,"['""zestimate"":435441']","['""rentZestimate"":2956']",single family,[],"2018 $8,741 -1.2% $350,000 --","$439,360 (+0.9 %)",https://www.zillow.com/homedetails/6401-Curzon-Ave-Fort-Worth-TX-76116/29078885_zpid/
,euless,76040,2.0,2.5,1444,2005.0,195000,"['""zestimate"":186856']","['""rentZestimate"":1520']",townhouse,[],"2018 $3,390 +10.2% $168,866 +12.2%","$199,674 (+6.9 %)",https://www.zillow.com/homedetails/12633-Bay-Ave-Euless-TX-76040/70570298_zpid/
,fort worth,76107,2.0,,720,1943.0,179900,"['""zestimate"":179184']","['""rentZestimate"":1395']",single family,[],"2018 $3,439 +19.4% $125,000 +20.8%","$185,796 (+3.7 %)",https://www.zillow.com/homedetails/4137-Alamo-Ave-Fort-Worth-TX-76107/28978229_zpid/
,fort worth,76119,3.0,2.0,1400,2010.0,102000,"['""zestimate"":143581']","['""rentZestimate"":1217']",mobile / manufactured,[],"2018 -- -- $23,526 -1.7%","-$7,045 (-4.7 %)",https://www.zillow.com/homedetails/5723-Ensign-Dr-E-101-Fort-Worth-TX-76119/247411965_zpid/
,fort worth,76108,3.0,,1168,1940.0,99900,"['""zestimate"":118393']","['""rentZestimate"":1400']",single family,[],"2018 $4,581 -27.9% $166,507 -27%","$122,004 (+3.1 %)",https://www.zillow.com/homedetails/9836-Goodnight-Cir-Fort-Worth-TX-76108/29166818_zpid/
,fort worth,76119,4.0,2.0,1550,2014.0,180000,"['""zestimate"":180114']","['""rentZestimate"":1550']",single family,[],"2018 $3,901 +0.6% $141,791 +1.8%","$190,326 (+5.7 %)",https://www.zillow.com/homedetails/5113-Glen-Eden-Dr-Fort-Worth-TX-76119/79923414_zpid/
,fort worth,76112,2.0,,932,1940.0,105000,"['""zestimate"":109453']","['""rentZestimate"":1200']",single family,[],"2018 $132 +11.2% $75,090 +8.3%","$113,864 (+4.0 %)",https://www.zillow.com/homedetails/7309-Craig-St-Fort-Worth-TX-76112/28969083_zpid/
,fort worth,76123,4.0,4.0,4140,2002.0,349900,"['""zestimate"":360290']","['""rentZestimate"":2590']",single family,"['HOA Fee"",""factValue"":""$16']","2018 -- -- $295,386 -6.4%","$368,252 (+2.2 %)",https://www.zillow.com/homedetails/5001-Daylily-Ct-Fort-Worth-TX-76123/29321142_zpid/
,fort worth,76106,3.0,2.0,1700,2018.0,175000,"['""zestimate"":185424']","['""rentZestimate"":1195']",single family,[],"2018 $358 -- $13,000 --","+$2,150 (+1.2 %)",https://www.zillow.com/homedetails/2822-Ross-Ave-Fort-Worth-TX-76106/97744845_zpid/
,fort worth,76107,3.0,2.0,1260,1944.0,172000,"['""zestimate"":195568']","['""rentZestimate"":1495']",single family,[],"2018 $5,213 +27.2% $189,493 +28.8%","$204,623 (+4.6 %)",https://www.zillow.com/homedetails/4228-Lisbon-St-Fort-Worth-TX-76107/28978068_zpid/
,fort worth,76107,3.0,2.0,1505,1955.0,170000,"['""zestimate"":177480']","['""rentZestimate"":1400']",single family,[],"2018 $3,768 +54.8% $137,000 +56.7%","$187,188 (+5.5 %)",https://www.zillow.com/homedetails/4737-Houghton-Ave-Fort-Worth-TX-76107/28953089_zpid/
,fort worth,76110,4.0,2.0,1950,1913.0,399800,"['""zestimate"":348144']","['""rentZestimate"":2000']",single family,[],"2018 $2,064 -1.2% $75,000 --","$361,687 (+3.9 %)",https://www.zillow.com/homedetails/2236-Alston-Ave-Fort-Worth-TX-76110/28930018_zpid/
,fort worth,76179,4.0,3.0,2842,1998.0,355000,"['""zestimate"":373895']","['""rentZestimate"":2435']",single family,[],"2018 $7,512 +7.6% $283,886 -0.4%","$383,280 (+2.5 %)",https://www.zillow.com/homedetails/7804-Bayshore-Ct-Fort-Worth-TX-76179/29019544_zpid/
,roanoke,76262,4.0,4.0,3343,2012.0,500000,"['""zestimate"":465472']","['""rentZestimate"":2900']",single family,[],"2018 $6,593 -15.2% $406,000 +5.1%","$473,571 (+1.7 %)",https://www.zillow.com/homedetails/15220-Mallard-Creek-St-Roanoke-TX-76262/89506643_zpid/
,haslet,76052,4.0,4.0,4055,2007.0,417500,"['""zestimate"":413888']","['""rentZestimate"":2860']",single family,"['HOA Fee"",""factValue"":""$45']","2018 $4,902 -52% $400,956 +3.5%","$413,598 (-0.1 %)",https://www.zillow.com/homedetails/1624-Desert-Hills-Dr-Haslet-TX-76052/79963980_zpid/
,fort worth,76244,4.0,4.0,3855,2002.0,378900,"['""zestimate"":386920']","['""rentZestimate"":2750']",single family,[],"2018 $10,635 +2.9% $374,316 +1.1%","$393,885 (+1.8 %)",https://www.zillow.com/homedetails/9612-Delmonico-Dr-Fort-Worth-TX-76244/83792862_zpid/
,fort worth,76244,4.0,3.0,2638,2003.0,245000,"['""zestimate"":248373']","['""rentZestimate"":1850']",single family,[],"2018 $6,172 +6.6% $238,000 +7.7%","$260,220 (+4.8 %)",https://www.zillow.com/homedetails/4501-Fir-Dr-Fort-Worth-TX-76244/61883017_zpid/
,fort worth,76123,4.0,3.0,2827,2004.0,249000,"['""zestimate"":267212']","['""rentZestimate"":1925']",single family,"['HOA Fee"",""factValue"":""$33']","2018 $5,811 +9.3% $226,912 +9.8%","$277,152 (+3.7 %)",https://www.zillow.com/homedetails/4764-Ocean-Dr-Fort-Worth-TX-76123/66641304_zpid/
,fort worth,76108,4.0,2.0,1400,1984.0,140000,"['""zestimate"":156925']","['""rentZestimate"":995']",multi family,[],"2017 $1,321 -1.3% $57,040 --","+$3,136 (+2.0 %)",https://www.zillow.com/homedetails/112-Arrowhead-St-Fort-Worth-TX-76108/230779020_zpid/
,fort worth,76103,3.0,,1120,1945.0,65000,"['""zestimate"":79783']","['""rentZestimate"":1200']",single family,[],"2018 $1,017 -41.9% $37,000 -41.2%","$80,764 (+1.2 %)",https://www.zillow.com/homedetails/716-Clairemont-Ave-Fort-Worth-TX-76103/28955653_zpid/
,fort worth,76108,4.0,2.0,1885,2005.0,188500,"['""zestimate"":190260']","['""rentZestimate"":1650']",single family,[],"2018 $4,954 +2.1% $169,704 +4%","$202,475 (+6.4 %)",https://www.zillow.com/homedetails/9949-Peregrine-Trl-Fort-Worth-TX-76108/70558682_zpid/
,fort worth,76105,3.0,,1068,1950.0,91000,"['""zestimate"":94569']","['""rentZestimate"":1200']",single family,[],"2018 $1,120 +20.3% $40,754 +21.9%","$96,129 (+1.6 %)",https://www.zillow.com/homedetails/2663-Burton-Ave-Fort-Worth-TX-76105/29145185_zpid/
,fort worth,76120,3.0,3.0,1394,2009.0,182900,"['""zestimate"":179598']","['""rentZestimate"":1545']",townhouse,[],"2018 $4,332 +12.7% $157,488 +14.2%","$190,895 (+6.3 %)",https://www.zillow.com/homedetails/1502-Aldra-Dr-Fort-Worth-TX-76120/83791884_zpid/
,fort worth,76133,3.0,2.0,1601,1971.0,159900,"['""zestimate"":163177']","['""rentZestimate"":1400']",single family,[],"2018 $2,528 +10% $138,666 +19.5%","$173,865 (+6.5 %)",https://www.zillow.com/homedetails/3713-Cibolo-Dr-Fort-Worth-TX-76133/29143749_zpid/
,fort worth,76123,3.0,2.0,1188,1985.0,140000,"['""zestimate"":139547']","['""rentZestimate"":1300']",single family,[],"2018 $3,262 +404.2% $106,266 +13%","$145,952 (+4.6 %)",https://www.zillow.com/homedetails/3105-Forest-Creek-Dr-Fort-Worth-TX-76123/29205595_zpid/
,fort worth,76244,4.0,3.0,3006,2009.0,319000,"['""zestimate"":332337']","['""rentZestimate"":1795']",single family,[],"2018 $7,119 +9% $297,151 +7%","$339,017 (+2.0 %)",https://www.zillow.com/homedetails/2948-Softwood-Cir-Fort-Worth-TX-76244/83796809_zpid/
,fort worth,76108,3.0,2.0,1694,2004.0,199900,"['""zestimate"":202535']","['""rentZestimate"":1550']",single family,[],"2018 $4,120 +9% $166,194 +9.3%","$215,335 (+6.3 %)",https://www.zillow.com/homedetails/10004-Cougar-Trl-Fort-Worth-TX-76108/67405695_zpid/
,roanoke,76262,4.0,2.0,2018,2015.0,299999,"['""zestimate"":292262']","['""rentZestimate"":1850']",single family,[],"2018 $5,070 +91.4% $295,490 +31.8%","-$6,597 (-2.2 %)",https://www.zillow.com/homedetails/15329-Ringneck-St-Roanoke-TX-76262/89514330_zpid/
,fort worth,76179,4.0,2.0,2276,2005.0,295000,"['""zestimate"":306370']","['""rentZestimate"":2150']",single family,"['HOA Fee"",""factValue"":""$39']","2018 $8,037 +9.3% $321,143 +9.2%","$316,296 (+3.2 %)",https://www.zillow.com/homedetails/10912-Owl-Creek-Dr-Fort-Worth-TX-76179/70574261_zpid/
,fort worth,76120,4.0,3.0,2572,1992.0,294000,"['""zestimate"":306050']","['""rentZestimate"":2195']",single family,[],"2018 $6,526 +0.6% $264,681 +1.8%","$313,365 (+2.4 %)",https://www.zillow.com/homedetails/820-Sylvan-Dr-Fort-Worth-TX-76120/29216882_zpid/
,fort worth,76104,3.0,2.0,1631,2018.0,165000,"['""zestimate"":164394']",[],single family,[],"2018 $138 +395.7% $5,000 +400%","+$1,309 (+0.8 %)",https://www.zillow.com/homedetails/831-E-Harvey-Ave-Fort-Worth-TX-76104/97697854_zpid/
,fort worth,76107,3.0,4.0,2112,2019.0,449900,"['""zestimate"":458680']",[],condo,[],,Unavailable,https://www.zillow.com/homedetails/271-Currie-St-Fort-Worth-TX-76107/2086076546_zpid/
,fort worth,76116,3.0,3.0,2354,1958.0,259500,"['""zestimate"":374983']","['""rentZestimate"":2408']",single family,[],"2018 $2,055 +3.2% $320,741 -1.5%","$388,857 (+3.7 %)",https://www.zillow.com/homedetails/1925-Dakar-Rd-E-Fort-Worth-TX-76116/29080314_zpid/
,fort worth,76108,5.0,4.0,2906,2006.0,284900,"['""zestimate"":287530']","['""rentZestimate"":1975']",single family,"['HOA Fee"",""factValue"":""$41']","2018 $6,003 -24% $205,638 -22.6%","$292,907 (+1.9 %)",https://www.zillow.com/homedetails/8701-Regal-Royale-Dr-Fort-Worth-TX-76108/112172310_zpid/
,fort worth,76112,4.0,4.0,1887,1971.0,189900,"['""zestimate"":183259']","['""rentZestimate"":1500']",townhouse,[],"2018 $1,177 +2.5% $129,565 +22.5%","$197,003 (+7.5 %)",https://www.zillow.com/homedetails/1016-Woodoak-Ct-Fort-Worth-TX-76112/29189052_zpid/
,fort worth,76133,3.0,2.0,2040,1962.0,220000,"['""zestimate"":221868']","['""rentZestimate"":1640']",single family,[],"2018 $4,593 +3.2% $166,948 +4.5%","$233,361 (+5.2 %)",https://www.zillow.com/homedetails/3812-Wedgway-Dr-Fort-Worth-TX-76133/29141364_zpid/
,fort worth,76108,4.0,2.5,2160,2014.0,276000,"['""zestimate"":285331']","['""rentZestimate"":1925']",single family,[],"2018 $8,033 +2% $263,130 +2.6%","$294,576 (+3.2 %)",https://www.zillow.com/homedetails/11916-Yarmouth-Ln-Fort-Worth-TX-76108/89534886_zpid/
,fort worth,76137,3.0,2.0,1394,2000.0,213900,"['""zestimate"":201381']","['""rentZestimate"":1495']",single family,[],"2018 $3,949 +9.4% $180,524 +20%","$213,383 (+6.0 %)",https://www.zillow.com/homedetails/4749-Birchbend-Ln-Fort-Worth-TX-76137/54044181_zpid/
,fort worth,76107,4.0,2.0,1489,1936.0,105000,"['""zestimate"":112617']","['""rentZestimate"":1395']",single family,[],"2018 $1,177 -1.4% $42,854 --","$117,009 (+3.9 %)",https://www.zillow.com/homedetails/5605-Farnsworth-Ave-Fort-Worth-TX-76107/28953981_zpid/
,fort worth,76116,3.0,2.0,2162,2002.0,399500,"['""zestimate"":378307']","['""rentZestimate"":2750']",single family,[],"2018 $8,864 -1.2% $360,000 --","$388,256 (+2.6 %)",https://www.zillow.com/homedetails/6604-Klamath-Rd-Fort-Worth-TX-76116/54045277_zpid/
,fort worth,76107,3.0,3.0,1659,1946.0,399000,"['""zestimate"":385971']","['""rentZestimate"":2750']",single family,[],"2018 $5,042 +0.6% $346,004 +3.7%","$397,203 (+2.9 %)",https://www.zillow.com/homedetails/316-Eastwood-Ave-Fort-Worth-TX-76107/28963211_zpid/
,fort worth,76104,3.0,2.0,1107,1928.0,102000,"['""zestimate"":113229']","['""rentZestimate"":1165']",single family,[],"2018 $413 -3.8% $15,000 -2.7%","$116,535 (+2.9 %)",https://www.zillow.com/homedetails/944-E-Morningside-Dr-Fort-Worth-TX-76104/29092254_zpid/
,fort worth,76107,4.0,3.0,1928,1928.0,339900,"['""zestimate"":349754']","['""rentZestimate"":2241']",single family,[],"2018 $8,754 +0.7% $318,211 +1.9%","$358,393 (+2.5 %)",https://www.zillow.com/homedetails/1707-Thomas-Pl-Fort-Worth-TX-76107/29003251_zpid/
,fort worth,76244,4.0,3.0,3001,2002.0,259500,"['""zestimate"":275765']","['""rentZestimate"":1950']",single family,"['HOA Fee"",""factValue"":""$35']","2018 $7,470 +6.3% $258,516 +7.9%","$293,469 (+6.4 %)",https://www.zillow.com/homedetails/13224-Ridgepointe-Rd-Fort-Worth-TX-76244/61882660_zpid/
,fort worth,76052,3.0,2.0,1820,2015.0,240000,"['""zestimate"":240033']",[],single family,[],,Unavailable,https://www.zillow.com/homedetails/14528-Chino-Dr-Dr-Fort-Worth-TX-76052/2086013691_zpid/
,fort worth,76123,3.0,3.0,2260,2007.0,195000,"['""zestimate"":196885']","['""rentZestimate"":1595']",single family,[],"2018 $4,850 +9.3% $158,000 +10.5%","$208,206 (+5.8 %)",https://www.zillow.com/homedetails/9236-Saint-Lucia-Rd-Fort-Worth-TX-76123/79942644_zpid/
,fort worth,76137,3.0,3.0,2776,2000.0,250000,"['""zestimate"":256066']","['""rentZestimate"":1825']",single family,[],"2018 $5,785 +5.7% $223,959 +3.6%","$268,562 (+4.9 %)",https://www.zillow.com/homedetails/3501-Fossil-Park-Dr-Fort-Worth-TX-76137/29308295_zpid/
,haslet,76052,4.0,4.0,3198,2013.0,464900,"['""zestimate"":457747']","['""rentZestimate"":3096']",single family,[],"2018 $6,208 -54.9% $450,000 -5.1%","$467,772 (+2.2 %)",https://www.zillow.com/homedetails/1201-Whisper-Willows-Dr-Haslet-TX-76052/79923465_zpid/
,fort worth,76123,5.0,4.0,3924,2002.0,250000,[],"['""rentZestimate"":1495']",single family,[],"2017 $2,241 -- $124,674 +13.5%",Unavailable,https://www.zillow.com/homedetails/4732-Maple-Hill-Dr-Fort-Worth-TX-76123/61884249_zpid/
,fort worth,76179,4.0,2.5,2313,1977.0,260000,"['""zestimate"":274413']","['""rentZestimate"":1784']",single family,[],"2018 $6,186 +4.9% $236,222 +5.7%","$282,728 (+3.0 %)",https://www.zillow.com/homedetails/8662-Glen-Hollow-Dr-Fort-Worth-TX-76179/29020134_zpid/
,fort worth,76244,6.0,4.0,3108,2004.0,339900,"['""zestimate"":355228']","['""rentZestimate"":2500']",single family,"['HOA Fee"",""factValue"":""$10']","2018 $9,652 -0.9% $311,487 +1.2%","$363,682 (+2.4 %)",https://www.zillow.com/homedetails/4973-Obrien-Way-Fort-Worth-TX-76244/66642855_zpid/
,fort worth,76104,3.0,2.0,1308,2018.0,162000,"['""zestimate"":147652']",[],single family,[],"2018 $138 +395.7% $5,000 +400%",Unavailable,https://www.zillow.com/homedetails/1244-E-Harvey-Ave-Fort-Worth-TX-76104/97720363_zpid/
,fort worth,76120,4.0,3.0,2692,1976.0,245000,"['""zestimate"":252022']","['""rentZestimate"":1850']",single family,[],"2018 $5,539 -2% $226,573 -2.2%","$261,044 (+3.6 %)",https://www.zillow.com/homedetails/8816-Hunters-Glen-Trl-Fort-Worth-TX-76120/28932139_zpid/
,fort worth,76244,4.0,4.0,4118,2006.0,435000,"['""zestimate"":426890']","['""rentZestimate"":2850']",single family,[],"2018 $11,082 +1.2% $400,000 -1.3%","$436,068 (+2.1 %)",https://www.zillow.com/homedetails/4025-Bamberg-Ln-Fort-Worth-TX-76244/83793744_zpid/
,fort worth,76244,4.0,4.0,3744,2002.0,315000,"['""zestimate"":324274']","['""rentZestimate"":2295']",single family,"['HOA Fee"",""factValue"":""$23']","2018 $4,607 +1.4% $325,223 +9.5%","$332,673 (+2.6 %)",https://www.zillow.com/homedetails/8660-Lariat-Cir-Fort-Worth-TX-76244/83802424_zpid/
,fort worth,76244,5.0,4.0,4092,2006.0,385000,"['""zestimate"":441054']","['""rentZestimate"":2953']",single family,[],"2018 $12,427 -2.4% $435,260 -0.4%","$451,595 (+2.4 %)",https://www.zillow.com/homedetails/9609-Armour-Dr-Fort-Worth-TX-76244/79935664_zpid/
,fort worth,76123,3.0,2.0,1547,1989.0,175000,"['""zestimate"":175826']","['""rentZestimate"":1445']",single family,[],"2018 $3,960 +7.8% $129,000 +9%","$185,655 (+5.6 %)",https://www.zillow.com/homedetails/3412-Misty-Valley-Dr-Fort-Worth-TX-76123/29257856_zpid/
